thread_ID, Id, ParentId, PostType, Score, CreationDate, OwnerID, Body
56965855,56965855,null,1,0,Wed Jul 10 07:50:00 EDT 2019,3691712,"<p>I would like to obtain all devices into my Azure IoT Hub system (connected, not connected, it doesn't matter).</p>		<p>I've read the documentation about the system itself with no result but <a href="https://stackoverflow.com/questions/44563602/get-a-list-of-devices-from-azure-iot-hub">Get a list of devices from Azure IoT Hub</a> has become obsolete.</p>		<p>Is there any kind of query which let retrieve all devices associated to my system?</p>	"
56965855,56966219,56965855,2,3,Wed Jul 10 08:11:00 EDT 2019,8084828,"<p>You can use the REST API <a href="https://docs.microsoft.com/en-us/rest/api/iothub/service/queryiothub" rel="nofollow noreferrer">Service - Query Iot Hub</a> </p>		<p>Payload:</p>		<pre><code>{	  "query": "SELECT deviceId FROM devices"	}	</code></pre>	"
56965855,100469612,56966219,3,0,Wed Jul 10 08:18:00 EDT 2019,3691712,"There's no complete example offered with .net.		Where can I find one?"
56965855,100470175,56966219,3,0,Wed Jul 10 08:37:00 EDT 2019,8084828,"Have a look at https://docs.microsoft.com/en-us/rest/api/iothub/#common-parameters-and-headers for common headers such as Content-Type and Authorization. That's all what you need it."
56965855,100472801,56966219,3,0,Wed Jul 10 09:49:00 EDT 2019,3691712,"Afraid, there's no .NET references in that page..."
56965855,100474625,56966219,3,0,Wed Jul 10 10:44:00 EDT 2019,8084828,"the root page is **IoT Hub REST** https://docs.microsoft.com/en-us/rest/api/iothub/ and this page described all common parts such as parameters, headers, etc. for handling IoT Hub by REST APIs located in the subfolder *Reference*, where is linked also the *Service - Query IoT Hub*."
56965855,100475004,56966219,3,0,Wed Jul 10 10:56:00 EDT 2019,8084828,"Btw. example of the query all devices using the C# service SDK is described in  https://docs.microsoft.com/en-us/azure/iot-hub/iot-hub-devguide-query-language, see *C# example*."
56965855,100475056,56966219,3,0,Wed Jul 10 10:58:00 EDT 2019,3691712,"Perfect, what I was looking for is in your second link! I didn't find it: thank you!"
56965855,100475224,56966219,3,0,Wed Jul 10 11:04:00 EDT 2019,8084828,"In the case of using only getting the list of all IoT devices, I do recommend to use a REST API (less dependences, etc.)"
56965855,100475247,56966219,3,0,Wed Jul 10 11:05:00 EDT 2019,3691712,"It isn't the only use I'll perform, I need also to set trigger above Status update of devices.."
