thread_ID, Id, ParentId, PostType, Score, CreationDate, OwnerID, Body
53986589,53986589,null,1,0,Mon Dec 31 10:52:00 EST 2018,10847592,"<p>I installed vb code Arduino and az3166 board azure Dev kit workbench. I am working on Dev kit example Remote Monitoring. I launched the accelerator panel solution and completed all steps as per instructions but in the panel the device AZ3166 is displaying not connected. the device is not connected to the Azure portal. </p>		<p>how to connect my device AZ3166 to link up with Accelerator panel board and send my temperature etc readings to it?</p>		<p>I launched the example provided <a href="https://www.azureiotsolutions.com/Accelerators#description/remote-monitoring" rel="nofollow noreferrer">here</a>. I also configured the common primary key and uploaded the code to board. I can also read the sensors values on LCD display but can't send these values to the panel.</p>	"
