thread_ID, Id, ParentId, PostType, Score, CreationDate, OwnerID, Body
42950966,42950966,null,1,-2,Wed Mar 22 11:57:00 EDT 2017,4169669,"<p>Recently I have gone through the IoTvity framework. Even it has cloud folder for stack, resource, account and message it does not have the web part in it.  It has separate installations with different OS. Is this is not a platform like AWS IoT, BlueMix so that we can see and manage the devices in Web.</p>	"
42950966,73058530,42950966,3,0,Thu Mar 23 17:40:00 EDT 2017,82681,"Not sure why you've flagged scons here? It's not related to your question."
42950966,43076044,42950966,2,1,Tue Mar 28 17:25:00 EDT 2017,2353506,"<p>It is about to come in the next release (1.3). Please take a look at <a href="https://wiki.iotivity.org/1.3_release_plan" rel="nofollow noreferrer">https://wiki.iotivity.org/1.3_release_plan</a> for more information</p>	"
