thread_ID, Id, ParentId, PostType, Score, CreationDate, OwnerID, Body
43940234,43940234,null,1,0,Fri May 12 14:29:00 EDT 2017,1645712,"<p>trying to log in into the WSO2 IoT server 3.0.0 to /devicemgt I am redirected to the logon page and after authentication the server redirets me to <a href="https://localhost:9443/devicemgt/uuf/sso/acs" rel="nofollow noreferrer">https://localhost:9443/devicemgt/uuf/sso/acs</a></p>		<p>I've update the io.keymanager.host in the wso2server.bat already</p>		<p>where do I set the ACS host (for the devicemgt, publisher and store)?</p>	"
43940234,45545733,43940234,2,0,Mon Aug 07 11:22:00 EDT 2017,5646438,"<p>you may update your /etc/hosts file :</p> 		<ul><li>Comment "127.0.0.1 localhost"</li>	<li>Add "ip_iot_server localhost"</li></ul>	"
43940234,45686251,43940234,2,0,Tue Aug 15 03:56:00 EDT 2017,8465139,"<p>If you are using WSO2IoT-3.0.0, you will find the sso-idp-config.xml file in /repository/conf/identity/. You will find the SSO configurations as follows. Please change the 'AssertionConsumerServiceURL' and 'DefaultAssertionConsumerServiceURL' respectively. </p>		<pre><code>&lt;SSOIdentityProviderConfig&gt;	&lt;TenantRegistrationPage&gt;https://stratos-local.wso2.com/carbon/tenant-register/select_domain.jsp&lt;/TenantRegistrationPage&gt;	&lt;ServiceProviders&gt;	    &lt;ServiceProvider&gt;	        &lt;Issuer&gt;devicemgt&lt;/Issuer&gt;	        &lt;AssertionConsumerServiceURLs&gt;	            &lt;AssertionConsumerServiceURL&gt;https://localhost:9443/devicemgt/uuf/sso/acs&lt;/AssertionConsumerServiceURL&gt;	        &lt;/AssertionConsumerServiceURLs&gt;	        &lt;DefaultAssertionConsumerServiceURL&gt;https://localhost:9443/devicemgt/uuf/sso/acs&lt;/DefaultAssertionConsumerServiceURL&gt;	        &lt;SignAssertion&gt;true&lt;/SignAssertion&gt;	        &lt;SignResponse&gt;true&lt;/SignResponse&gt;	        &lt;EnableAttributeProfile&gt;false&lt;/EnableAttributeProfile&gt;	        &lt;IncludeAttributeByDefault&gt;false&lt;/IncludeAttributeByDefault&gt;	        &lt;Claims&gt;	            &lt;Claim&gt;http://wso2.org/claims/role&lt;/Claim&gt;	            &lt;Claim&gt;http://wso2.org/claims/emailaddress&lt;/Claim&gt;	        &lt;/Claims&gt;	        &lt;EnableAudienceRestriction&gt;true&lt;/EnableAudienceRestriction&gt;	        &lt;EnableRecipients&gt;true&lt;/EnableRecipients&gt;	        &lt;AudiencesList&gt;	            &lt;Audience&gt;https://localhost:9443/oauth2/token&lt;/Audience&gt;	        &lt;/AudiencesList&gt;	        &lt;RecipientList&gt;	            &lt;Recipient&gt;https://localhost:9443/oauth2/token&lt;/Recipient&gt;	        &lt;/RecipientList&gt;	    &lt;/ServiceProvider&gt;	    &lt;ServiceProvider&gt;	        &lt;Issuer&gt;store&lt;/Issuer&gt;	        &lt;AssertionConsumerServiceURLs&gt;	            &lt;AssertionConsumerServiceURL&gt;https://localhost:9443/store/acs&lt;/AssertionConsumerServiceURL&gt;	        &lt;/AssertionConsumerServiceURLs&gt;	        &lt;DefaultAssertionConsumerServiceURL&gt;https://localhost:9443/store/acs&lt;/DefaultAssertionConsumerServiceURL&gt;	        &lt;SignResponse&gt;true&lt;/SignResponse&gt;	        &lt;CustomLoginPage&gt;/store/login.jag&lt;/CustomLoginPage&gt;	    &lt;/ServiceProvider&gt;	    &lt;ServiceProvider&gt;	        &lt;Issuer&gt;social&lt;/Issuer&gt;	        &lt;AssertionConsumerServiceURLs&gt;	            &lt;AssertionConsumerServiceURL&gt;https://localhost:9443/social/acs&lt;/AssertionConsumerServiceURL&gt;	        &lt;/AssertionConsumerServiceURLs&gt;	        &lt;DefaultAssertionConsumerServiceURL&gt;https://localhost:9443/social/acs&lt;/DefaultAssertionConsumerServiceURL&gt;	        &lt;SignResponse&gt;true&lt;/SignResponse&gt;	        &lt;CustomLoginPage&gt;/social/login&lt;/CustomLoginPage&gt;	    &lt;/ServiceProvider&gt;	    &lt;ServiceProvider&gt;	        &lt;Issuer&gt;publisher&lt;/Issuer&gt;	        &lt;AssertionConsumerServiceURLs&gt;	            &lt;AssertionConsumerServiceURL&gt;https://localhost:9443/publisher/acs&lt;/AssertionConsumerServiceURL&gt;	        &lt;/AssertionConsumerServiceURLs&gt;	        &lt;DefaultAssertionConsumerServiceURL&gt;https://localhost:9443/publisher/acs&lt;/DefaultAssertionConsumerServiceURL&gt;	        &lt;SignResponse&gt;true&lt;/SignResponse&gt;	        &lt;CustomLoginPage&gt;/publisher/controllers/login.jag&lt;/CustomLoginPage&gt;	        &lt;EnableAudienceRestriction&gt;true&lt;/EnableAudienceRestriction&gt;	        &lt;AudiencesList&gt;	            &lt;Audience&gt;carbonServer&lt;/Audience&gt;	        &lt;/AudiencesList&gt;	    &lt;/ServiceProvider&gt;	    &lt;ServiceProvider&gt;	        &lt;Issuer&gt;API_STORE&lt;/Issuer&gt;	        &lt;AssertionConsumerServiceURLs&gt;	            &lt;AssertionConsumerServiceURL&gt;https://localhost:9443/api-store/jagg/jaggery_acs.jag&lt;/AssertionConsumerServiceURL&gt;	        &lt;/AssertionConsumerServiceURLs&gt;	        &lt;DefaultAssertionConsumerServiceURL&gt;https://localhost:9443/api-store/jagg/jaggery_acs.jag&lt;/DefaultAssertionConsumerServiceURL&gt;	        &lt;SignResponse&gt;true&lt;/SignResponse&gt;	        &lt;EnableAudienceRestriction&gt;true&lt;/EnableAudienceRestriction&gt;	        &lt;AudiencesList&gt;	            &lt;Audience&gt;carbonServer&lt;/Audience&gt;	        &lt;/AudiencesList&gt;	    &lt;/ServiceProvider&gt;	    &lt;ServiceProvider&gt;	        &lt;Issuer&gt;portal&lt;/Issuer&gt;	        &lt;AssertionConsumerServiceURLs&gt;	            &lt;AssertionConsumerServiceURL&gt;https://localhost:9443/portal/acs&lt;/AssertionConsumerServiceURL&gt;	        &lt;/AssertionConsumerServiceURLs&gt;	        &lt;DefaultAssertionConsumerServiceURL&gt;https://localhost:9443/portal/acs&lt;/DefaultAssertionConsumerServiceURL&gt;	        &lt;SignResponse&gt;true&lt;/SignResponse&gt;	        &lt;EnableAudienceRestriction&gt;true&lt;/EnableAudienceRestriction&gt;	        &lt;EnableRecipients&gt;true&lt;/EnableRecipients&gt;	        &lt;AudiencesList&gt;	            &lt;Audience&gt;https://localhost:9443/oauth2/token&lt;/Audience&gt;	        &lt;/AudiencesList&gt;	        &lt;RecipientList&gt;	            &lt;Recipient&gt;https://localhost:9443/oauth2/token&lt;/Recipient&gt;	        &lt;/RecipientList&gt;	    &lt;/ServiceProvider&gt;	    &lt;ServiceProvider&gt;	        &lt;Issuer&gt;analyticsportal&lt;/Issuer&gt;	        &lt;AssertionConsumerServiceURLs&gt;	            &lt;AssertionConsumerServiceURL&gt;https://localhost:9445/portal/acs&lt;/AssertionConsumerServiceURL&gt;	        &lt;/AssertionConsumerServiceURLs&gt;	        &lt;DefaultAssertionConsumerServiceURL&gt;https://localhost:9445/portal/acs&lt;/DefaultAssertionConsumerServiceURL&gt;	        &lt;SignResponse&gt;true&lt;/SignResponse&gt;	        &lt;EnableAudienceRestriction&gt;true&lt;/EnableAudienceRestriction&gt;	        &lt;EnableRecipients&gt;true&lt;/EnableRecipients&gt;	        &lt;AudiencesList&gt;	            &lt;Audience&gt;https://localhost:9443/oauth2/token&lt;/Audience&gt;	        &lt;/AudiencesList&gt;	        &lt;RecipientList&gt;	            &lt;Recipient&gt;https://localhost:9443/oauth2/token&lt;/Recipient&gt;	        &lt;/RecipientList&gt;	    &lt;/ServiceProvider&gt;	&lt;/ServiceProviders&gt;	</code></pre>		<p></p>	"
