thread_ID, Id, ParentId, PostType, Score, CreationDate, OwnerID, Body
57055942,57055942,null,1,0,Tue Jul 16 11:12:00 EDT 2019,11791599,"<p>i am retrieving temperature value from sensor into a function. how can i turn something On or Off connected to raspberry pin via toggle switch. tried if else in function but it wouldn't return Boolean. </p>	"
57055942,100638367,57055942,3,2,Tue Jul 16 11:33:00 EDT 2019,5745500,"Please give us more details about your problem, like pasting some code."
