thread_ID, Id, ParentId, PostType, Score, CreationDate, OwnerID, Body
53493956,53493956,null,1,0,Tue Nov 27 06:29:00 EST 2018,10709947,"<p>I am confused how the device shadow work.</p>		<p>According to my understanding once a message comes to a message broker it update to device shadow  and forward to rules engine to take actions according to topics.</p>		<p>Can anyone help me out to find the functioning of device shadow.</p>	"
