thread_ID, Id, ParentId, PostType, Score, CreationDate, OwnerID, Body
34878322,34878322,null,1,1,Tue Jan 19 13:40:00 EST 2016,3701584,"<p>How create get url from Visual Studio 2015 for Windows Iot in app C# (Universal App Windows)</p>		<p><code>Getreponse();</code> from c# 2015 is deprecated</p>		<pre><code>HttpWebRequest request = (HttpWebRequest)WebRequest.Create("http://XXX/online?check=useronline");	request.Method = "GET";	using (var response = request.GetResponse())	using (var stream = response.GetResponseStream())	using (var reader = new StreamReader(stream))	</code></pre>		<p><a href="https://i.stack.imgur.com/OKBYd.png" rel="nofollow noreferrer"><img src="https://i.stack.imgur.com/OKBYd.png" alt="enter image description here"></a></p>	"
34878322,57496843,34878322,3,0,Tue Jan 19 14:35:00 EST 2016,315493,"What url are you looking for?"
34878322,57497073,34878322,3,0,Tue Jan 19 14:40:00 EST 2016,3701584,"get players connected from website "http://myurl.com/online?check=useronline" output 200 only text no html."
34878322,57497204,34878322,3,0,Tue Jan 19 14:43:00 EST 2016,315493,"Please try to be specific about your question.  We can't guess what's your application about... ex: how player connect to your server and what you have tried so far."
34878322,57497725,34878322,3,0,Tue Jan 19 14:56:00 EST 2016,3701584,"Ok my post is updated"
34878322,35180949,34878322,2,0,Wed Feb 03 15:22:00 EST 2016,5840951,"<p>You can take a look this example.</p>		<p><a href="https://ms-iot.github.io/content/en-US/win10/samples/BlinkyWebServer.htm" rel="nofollow">https://ms-iot.github.io/content/en-US/win10/samples/BlinkyWebServer.htm</a></p>		<p>all request receiving from one function so easily use reqex and make your web service.</p>	"
34878322,35261926,34878322,2,0,Mon Feb 08 03:26:00 EST 2016,1521173,"<p>Universal App Platform has a great class for HTTP.</p>		<p>HttpClient has all you need to get a web resource with a very few lines of code.</p>		<pre><code>var client = new HttpClient();	var content = await client.GetStringAsync(new Uri("http://danvy.tv"));	</code></pre>		<p>Check the details here</p>		<p><a href="https://msdn.microsoft.com/en-US/library/windows/apps/xaml/windows.web.http.httpclient.getstringasync" rel="nofollow">https://msdn.microsoft.com/en-US/library/windows/apps/xaml/windows.web.http.httpclient.getstringasync</a></p>	"
