thread_ID, Id, ParentId, PostType, Score, CreationDate, OwnerID, Body
45078084,45078084,null,1,1,Thu Jul 13 10:32:00 EDT 2017,8301323,"<p>I am trying to build a Web portal that can get the details of power consumption from the smart plug and for i have <a href="http://www.dlink.co.in/products/?pid=696" rel="nofollow noreferrer">DLINK DSP W215 Plug</a> and i want to fetch the data from this device to my own web portal and perform some actions and also use the functionalities of the device using my web portal.	Please Suggest How is this possible. How can i connect with it. </p>	"
