thread_ID, Id, ParentId, PostType, Score, CreationDate, OwnerID, Body
50404878,50404878,null,1,1,Fri May 18 06:15:00 EDT 2018,9551058,"<p>I have tried implementing mqtt in ios but i am receiving an error in publishing mqttDidDisconnect: "Socket closed by remote peer". Is the problem on the server or on sending the request?</p>		<p>deletegate code</p>		<pre><code>func mqttDidPing(_ mqtt: CocoaMQTT) {	    print("mqttDidPing")	}		func mqttDidReceivePong(_ mqtt: CocoaMQTT) {	    print("mqttDidReceivePong")		}		func mqtt(_ mqtt: CocoaMQTT, didPublishAck id: UInt16) {	    print("didPublishAck : \(id)")	}		func mqtt(_ mqtt: CocoaMQTT, didPublishComplete id: UInt16) {	    print("didPublishComplete: \(id)")	}		func mqtt(_ mqtt: CocoaMQTT, didSubscribeTopic topic: String) {	    print("didSubscribeTopic: \(topic)")	}		func mqtt(_ mqtt: CocoaMQTT, didUnsubscribeTopic topic: String) {	    print("didUnsubscribeTopic: \(topic)")	}		func mqttDidDisconnect(_ mqtt: CocoaMQTT, withError err: Error?) {	    print("mqttDidDisconnect: \(err?.localizedDescription ?? "")")	}		func mqtt(_ mqtt: CocoaMQTT, didConnectAck ack: CocoaMQTTConnAck) {	    print("didConnectAck: \(ack)")	}		func mqtt(_ mqtt: CocoaMQTT, didPublishMessage message: CocoaMQTTMessage, id: UInt16) {	    print("didPublishMessage: \(message) and \(id)")	}		func mqtt(_ mqtt: CocoaMQTT, didReceiveMessage message: CocoaMQTTMessage, id: UInt16) {	    print("didReceiveMessage: \(message) and \(id)")	}		func mqtt(_ mqtt: CocoaMQTT, didReceive trust: SecTrust, completionHandler: @escaping (Bool) -&gt; Void) {	    print("didReceive trust")	}	</code></pre>	"
50404878,96341428,50404878,3,0,Wed Feb 20 07:59:00 EST 2019,5689258,"Do you receive ```func mqtt(_ mqtt: CocoaMQTT, didConnectAck ack: CocoaMQTTConnAck) ``` first?"
50404878,54781967,50404878,2,0,Wed Feb 20 08:35:00 EST 2019,5689258,"<p>You can check my issue <a href="https://github.com/emqtt/CocoaMQTT/issues/252" rel="nofollow noreferrer">https://github.com/emqtt/CocoaMQTT/issues/252</a>. In essence, the problem was server-side related, and the connection was successful using EMQX broker (download from <a href="https://github.com/emqx/emqx/releases/download/v3.0.0/emqx-centos7-v3.0.0.zip" rel="nofollow noreferrer">https://github.com/emqx/emqx/releases/download/v3.0.0/emqx-centos7-v3.0.0.zip</a>) </p>	"
50404878,54904106,50404878,2,0,Wed Feb 27 11:09:00 EST 2019,5689258,"<p>Removing mqtt.willMessage = CocoaMQTTWill(topic: "/will", message: "dieout") solved the issue for me because our user didn't have access to /will topic in ACLs.</p>	"
