thread_ID, Id, ParentId, PostType, Score, CreationDate, OwnerID, Body
38146877,38146877,null,1,13,Fri Jul 01 13:35:00 EDT 2016,1025407,"<p>We know .NET Core supports Linux x64 and x86, MacOS X, Windows... but is it ready to use in Linux for Raspberry Pi? (Raspbian, for example).</p>	"
38146877,70570086,38146877,3,0,Mon Jan 16 23:05:00 EST 2017,2952453,"Considering that the core CLR unit test run for a month now.... I bet on Build 2017 conference ☺"
38146877,71191270,38146877,3,0,Thu Feb 02 16:44:00 EST 2017,1636276,"[More recent discussion here](https://github.com/dotnet/coreclr/issues/9168)."
38146877,63723413,38146877,3,2,Fri Jul 01 13:39:00 EDT 2016,169635,"I'm not sure that they support `ARM` yet, but you can always install mono that should be in Raspbian repository"
38146877,63729948,38146877,3,0,Fri Jul 01 16:37:00 EDT 2016,3191599,"Some relevant discussion here: http://forums.dotnetfoundation.org/t/can-we-use-net-core-on-arm-processors/1291"
38146877,63730032,38146877,3,3,Fri Jul 01 16:39:00 EDT 2016,3191599,"Possible duplicate of [Is it possible to run .NET Core on Raspberry PI?](http://stackoverflow.com/questions/26907857/is-it-possible-to-run-net-core-on-raspberry-pi)"
38146877,63779961,38146877,3,2,Mon Jul 04 03:05:00 EDT 2016,5730046,"Found a relavant thread, http://raspberrypi.stackexchange.com/questions/41762/visual-studio-code-net-core-arm-support"
38146877,41853840,38146877,2,0,Wed Jan 25 14:15:00 EST 2017,804385,"<p>This tutorial describes (in German) how to up <a href="https://www.dotnet.xyz/tutorials/net-core-unter-linux-raspberry-pi/" rel="nofollow noreferrer">.NET Core on Linux (Raspberry Pi)</a>. This is an automated <a href="https://translate.google.com/translate?sl=de&amp;tl=en&amp;js=y&amp;prev=_t&amp;hl=en&amp;ie=UTF-8&amp;u=https%3A%2F%2Fwww.dotnet.xyz%2Ftutorials%2Fnet-core-unter-linux-raspberry-pi%2F&amp;edit-text=" rel="nofollow noreferrer">English translation</a>.</p>	"
38146877,70892201,41853840,3,0,Wed Jan 25 14:35:00 EST 2017,1636276,"About halfway down the translation abruptly stops and it continues only in German."
38146877,70908265,41853840,3,0,Wed Jan 25 21:48:00 EST 2017,1025407,"Fortunately enough, using the Edge browser and its Translator Extension, the translation is all the way in English."
38146877,70909093,41853840,3,0,Wed Jan 25 22:16:00 EST 2017,1025407,"I successfully followed the steps until I reached the "dnvm upgrade -u" command. It says it "Cannot find the command". Anyone?"
38146877,70924411,41853840,3,0,Thu Jan 26 10:20:00 EST 2017,804385,"Maybe it is not installed. Check this http://stackoverflow.com/questions/33130092/dvnm-not-a-recognized-as-an-internal-or-external-command-operable-program-or-bat"
38146877,71000209,41853840,3,0,Sat Jan 28 11:48:00 EST 2017,1025407,"@DmitryPavlov Sure, but how do I install it in Raspbian for the RPi3?"
38146877,71003547,41853840,3,0,Sat Jan 28 14:58:00 EST 2017,804385,"It seems to be not possible for RPi3 yet - http://stackoverflow.com/questions/40013926/net-core-installation-on-windows-10-iot-raspberry-pi3-arm Or maybe I am wrong and it is possible http://stackoverflow.com/questions/39560892/is-net-core-ready-to-run-on-raspberry-pi-3 Feel free to look the related threads and follow the instructions. Or maybe even try to be a pioneer and be the first who made something working."
38146877,45146198,38146877,2,2,Mon Jul 17 13:55:00 EDT 2017,403462,"<p>According to discussion <a href="https://github.com/dotnet/core/issues/447" rel="nofollow noreferrer">here</a> <strong>sample solution is working on Raspbian</strong>. Official instructions are <a href="https://github.com/dotnet/core/blob/master/samples/RaspberryPiInstructions.md" rel="nofollow noreferrer">here</a>. </p>		<p>Personally I'm using Ubuntu Server Standard as in <a href="https://dotnetcorechris.github.io/dotnetcoreonraspberrypi.html" rel="nofollow noreferrer">this guide</a> but I suppose that is not linux for raspberry as mentioned in your question.</p>	"
38146877,77263946,45146198,3,2,Mon Jul 17 14:55:00 EDT 2017,1636276,"I can confirm that it runs on an RPi 3 rocking Ubuntu 16.04. Unfortunately not with enough performance to handle my ASP.NET Core app...but it does run."
38146877,50653585,38146877,2,2,Sat Jun 02 04:45:00 EDT 2018,4140832,"<p>.NET Core 2.1 supports Raspberry Pi. </p>		<p>Here is how to install .NET Core 2.1 on Raspberry Pi:</p>		<pre><code>$ sudo apt-get -y update	$ sudo apt-get -y install libunwind8 gettext	$ wget https://dotnetcli.blob.core.windows.net/dotnet/Sdk/2.1.300/dotnet-sdk-2.1.300-linux-arm.tar.gz	$ wget https://dotnetcli.blob.core.windows.net/dotnet/aspnetcore/Runtime/2.1.0/aspnetcore-runtime-2.1.0-linux-arm.tar.gz	$ sudo mkdir /opt/dotnet	$ sudo tar -xvf dotnet-sdk-2.1.300-linux-arm.tar.gz -C /opt/dotnet/	$ sudo tar -xvf aspnetcore-runtime-2.1.0-linux-arm.tar.gz -C /opt/dotnet/	$ sudo ln -s /opt/dotnet/dotnet /usr/local/bin	$ dotnet --info	</code></pre>	"
38146877,88362145,50653585,3,1,Mon Jun 04 08:27:00 EDT 2018,1025407,"@MohammedNoureldin Yes, I tried and works perfectly :) it builds, too!"
38146877,88362220,50653585,3,1,Mon Jun 04 08:30:00 EDT 2018,1988508,"@SuperJMN perfect, that will make the life much easier. Thank you!"
38146877,88317600,50653585,3,1,Sat Jun 02 04:51:00 EDT 2018,1988508,"Can we compile also on RaspberryPi now?"
38146877,88352558,50653585,3,1,Sun Jun 03 22:10:00 EDT 2018,1025407,"@MohammedNoureldin It seems so! dotnet new console ;D"
38146877,88352640,50653585,3,0,Sun Jun 03 22:16:00 EDT 2018,1988508,"@SuperJMN have you tried it? (as I see you changed the accepted answer :D)"
38146877,92886294,50653585,3,0,Thu Oct 25 13:32:00 EDT 2018,1025407,"Why is this needed? => https://dotnetcli.blob.core.windows.net/dotnet/aspnetcore/Runtime/2.1.0/aspnetcore-runtime-2.1.0-linux-arm.tar.gz"
