thread_ID, Id, ParentId, PostType, Score, CreationDate, OwnerID, Body
55264714,55264714,null,1,0,Wed Mar 20 15:39:00 EDT 2019,4554299,"<p>I'm trying to get JSON from my IOT application. I can post data to my IOT application so my connection is ok but cant get a response. I only get a not allowed error.</p>		<p>I use this code:</p>		<pre><code>$ch = curl_init();	curl_setopt($ch, CURLOPT_VERBOSE, true);		$verbose = fopen('php://temp', 'w+');	curl_setopt($ch, CURLOPT_STDERR, $verbose);	curl_setopt($ch, CURLOPT_RETURNTRANSFER, true);	curl_setopt($ch, CURLOPT_URL,$endpoint_url);	$result = curl_exec($ch);		if ($result === FALSE) {	    printf("cUrl error (#%d): %s&lt;br&gt;\n", curl_errno($ch),	        htmlspecialchars(curl_error($ch)));	}	curl_close($ch);		rewind($verbose);	$verboseLog = stream_get_contents($verbose);		echo "Verbose information:\n&lt;pre&gt;", htmlspecialchars($verboseLog), "&lt;/pre&gt;\n";	</code></pre>		<p>But all I get back is the following:</p>		<pre><code>Verbose information:	* Hostname integrations.thethingsnetwork.org was found in DNS cache	*   Trying 13.69.184.129...	* Connected to integrations.thethingsnetwork.org (13.69.184.129) port 443 	(#0)	* ALPN, offering http/1.1	* Cipher selection: 	ALL:!EXPORT:!EXPORT40:!EXPORT56:!aNULL:!LOW:!RC4:@STRENGTH	* successfully set certificate verify locations:	*   CAfile: /etc/ssl/certs/ca-certificates.crt	CApath: /etc/ssl/certs	* SSL connection using TLSv1.2 / ECDHE-RSA-AES256-GCM-SHA384	* ALPN, server accepted to use http/1.1	* Server certificate:	*    subject: CN=integrations.thethingsnetwork.org	*    start date: Jan 31 12:04:08 2019 GMT	*    expire date: May  1 12:04:08 2019 GMT	*    subjectAltName: integrations.thethingsnetwork.org matched	*    issuer: C=US; O=Let's Encrypt; CN=Let's Encrypt Authority X3	*    SSL certificate verify ok.	&gt; GET /ttn-eu/api/v2/down/secret/test?key=secret HTTP/1.1	Host: integrations.thethingsnetwork.org	Accept: */*		&lt; HTTP/1.1 405 Method Not Allowed	&lt; Server: nginx/1.13.7	&lt; Date: Wed, 20 Mar 2019 15:33:10 GMT	&lt; Content-Type: text/plain; charset=utf-8	&lt; Content-Length: 0	&lt; Connection: keep-alive	&lt; 	* Connection #0 to host integrations.thethingsnetwork.org left intact	</code></pre>		<p>How can I get the data?</p>	"
55264714,97260870,55264714,3,2,Wed Mar 20 15:41:00 EDT 2019,453002,"`405 Method Not Allowed` You're performing a GET and the server is telling you that you can't do that. Perhaps it requires POST. You'll need to refer to the docs to find out."
55264714,55264830,55264714,2,1,Wed Mar 20 15:45:00 EDT 2019,11222004,"<p>You are not specifying the Request type in your curl request which automatically defaults it to a <code>GET</code> one. Add the following to your code.</p>		<p><code>curl_setopt($ch, CURLOPT_CUSTOMREQUEST, 'POST');</code></p>	"
55264714,97444565,55264830,3,0,Tue Mar 26 15:05:00 EDT 2019,4554299,"Still no luck, keep getting badrequest even If I try GET and PUT"
55264714,97281707,55264830,3,0,Thu Mar 21 07:46:00 EDT 2019,4554299,"I added it but now I get  HTTP/1.1 400 Bad Request"
55264714,97485470,55264830,3,0,Wed Mar 27 16:04:00 EDT 2019,11222004,"The bad request could also be the data you pass. Can you debug and output what you are sending? Some requests are sent in the url for example ?parm=1&param2=2 and other are sent in the body of the request in form-data"
